target_date,provider_id,currency_pair,name,days,swap_buy,swap_sell,settlement_date,status,actual_date
2026-08-27,matsui,PLN/JPY,MATSUI FX,3.0,31.0,-41.0,None,success,2026/08/26
2026-08-27,sbi,PLN/JPY,SBI FXトレード,1.0,None,None,None,success,2026/08/27
2026-08-27,traders_light,PLN/JPY,LIGHT FX,3.0,75.0,-75.0,None,success,2026/08/27
2026-08-27,traders_min,PLN/JPY,みんなのFX,3.0,75.0,-75.0,None,success,2026/08/27
2026-08-28,gaitame,PLN/JPY,外為どっとコム,1.0,28.0,-38.0,None,success,2026/08/28
2026-08-28,gmo_click,PLN/JPY,GMOクリック証券,1.0,70.0,-70.0,None,success,2026/08/28
2026-08-28,hirose,PLN/JPY,ヒロセ通商,1.0,30.0,-40.0,None,success,2026/08/27
2026-08-28,invast,PLN/JPY,トライオートFX,1.0,35.0,-47.0,None,success,2026/08/27
2026-08-28,matsui,PLN/JPY,MATSUI FX,1.0,31.0,-41.0,None,success,2026/08/27
2026-08-28,sbi,PLN/JPY,SBI FXトレード,3.0,28.0,-38.0,09月01日,success,2026/08/28
2026-08-28,traders_light,PLN/JPY,LIGHT FX,1.0,75.0,-75.0,None,success,2026/08/28
2026-08-28,traders_min,PLN/JPY,みんなのFX,1.0,75.0,-75.0,None,success,2026/08/28
2026-08-31,gaitame,PLN/JPY,外為どっとコム,1.0,28.0,-38.0,None,success,2026/08/31
2026-08-31,gmo_click,PLN/JPY,GMOクリック証券,1.0,70.0,-70.0,None,success,2026/08/31
2026-08-31,hirose,PLN/JPY,ヒロセ通商,1.0,30.0,-40.0,None,success,2026/08/28
2026-08-31,invast,PLN/JPY,トライオートFX,1.0,35.0,-47.0,None,success,2026/08/28
2026-08-31,sbi,PLN/JPY,SBI FXトレード,1.0,None,None,None,success,2026/08/31
2026-08-31,traders_light,PLN/JPY,LIGHT FX,1.0,75.0,-75.0,None,success,2026/08/31
2026-08-31,traders_min,PLN/JPY,みんなのFX,1.0,75.0,-75.0,None,success,2026/08/31
2026-09-01,gaitame,PLN/JPY,外為どっとコム,1.0,28.0,-38.0,None,success,2026/09/01
2026-09-01,gmo_click,PLN/JPY,GMOクリック証券,1.0,70.0,-70.0,None,success,2026/09/01
2026-09-01,hirose,PLN/JPY,ヒロセ通商,1.0,30.0,-40.0,None,success,2026/08/31
2026-09-01,invast,PLN/JPY,トライオートFX,1.0,None,None,None,error,None
2026-09-01,matsui,PLN/JPY,MATSUI FX,1.0,31.0,-41.0,None,success,2026/08/31
2026-09-01,sbi,PLN/JPY,SBI FXトレード,1.0,28.0,-38.0,09月03日,success,2026/09/01
2026-09-01,traders_light,PLN/JPY,LIGHT FX,1.0,75.0,-75.0,None,success,2026/09/01
2026-09-01,traders_min,PLN/JPY,みんなのFX,1.0,75.0,-75.0,None,success,2026/09/01
2026-09-02,gaitame,PLN/JPY,外為どっとコム,4.0,28.0,-38.0,None,success,2026/09/02
2026-09-02,gmo_click,PLN/JPY,GMOクリック証券,4.0,70.0,-70.0,None,success,2026/09/02
2026-09-02,hirose,PLN/JPY,ヒロセ通商,4,30.0,-40.0,None,success,2026/09/02
2026-09-02,invast,PLN/JPY,トライオートFX,4.0,35.0,-47.0,None,success,2026/09/01
2026-09-02,matsui,PLN/JPY,MATSUI FX,4.0,32.0,-42.0,None,success,2026/09/01
2026-09-02,sbi,PLN/JPY,SBI FXトレード,1.0,28.0,-38.0,09月04日,success,2026/09/02
2026-09-02,traders_light,PLN/JPY,LIGHT FX,4.0,75.0,-75.0,None,success,2026/09/02
2026-09-02,traders_min,PLN/JPY,みんなのFX,4.0,75.0,-75.0,None,success,2026/09/02
2026-09-03,gaitame,PLN/JPY,外為どっとコム,4.0,28.0,-38.0,None,success,2026/09/03
2026-09-03,gmo_click,PLN/JPY,GMOクリック証券,4.0,None,None,None,success,2026/09/03
2026-09-03,hirose,PLN/JPY,ヒロセ通商,4.0,30.0,-40.0,None,success,2026/09/02
2026-09-03,invast,PLN/JPY,トライオートFX,4.0,35.0,-47.0,None,success,2026/09/02
2026-09-03,matsui,PLN/JPY,MATSUI FX,4.0,32.0,-42.0,None,success,2026/09/02
2026-09-03,sbi,PLN/JPY,SBI FXトレード,4.0,None,None,None,success,2026/09/03
2026-09-03,traders_light,PLN/JPY,LIGHT FX,4.0,75.0,-75.0,None,success,2026/09/02
2026-09-03,traders_min,PLN/JPY,みんなのFX,4.0,75.0,-75.0,None,success,2026/09/02
2026-09-04,gaitame,PLN/JPY,外為どっとコム,1.0,None,None,None,success,2026/09/04
2026-09-04,gmo_click,PLN/JPY,GMOクリック証券,1.0,70.0,-70.0,None,success,2026/09/04
2026-09-04,hirose,PLN/JPY,ヒロセ通商,1.0,None,None,None,success,2026/09/04
2026-09-04,invast,PLN/JPY,トライオートFX,1.0,None,None,None,success,2026/09/03
2026-09-04,matsui,PLN/JPY,MATSUI FX,1.0,None,None,None,error,None
2026-09-04,sbi,PLN/JPY,SBI FXトレード,4.0,None,None,09月08日,success,2026/09/04
2026-09-04,traders_light,PLN/JPY,LIGHT FX,1.0,75.0,-75.0,None,success,2026/09/04
2026-09-04,traders_min,PLN/JPY,みんなのFX,1.0,75.0,-75.0,None,success,2026/09/04
